fecha_dia,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,HORA_Produccion,Hl de Mosto_Produccion,Hl Cerveza Cocina_Produccion,Hl Producido Bodega_Produccion,Hl Cerveza Filtrada_Produccion,Hl Cerveza Envasada_Produccion,Hl Cerveza L2_Produccion,Hl Cerveza L3_Produccion,Hl Cerveza L4_Produccion,Hl Cerveza L5_Produccion,Cocimientos Diarios_Produccion,Hl de Mosto Copia_Produccion,Unnamed: 14_Produccion,Unnamed: 15_Produccion,Unnamed: 16_Produccion,Unnamed: 17_Produccion,Unnamed: 18_Produccion,HORA_GasVapor,Conversion Kg/Mj_GasVapor,Gas Planta (Mj)_GasVapor,Vapor Elaboracion (Kg)_GasVapor,Vapor Cocina (Kg)_GasVapor,Vapor Envasado (Kg)_GasVapor,Vapor Servicio (Kg)_GasVapor,ET Elaboracion (Mj)_GasVapor,ET Envasado (Mj)_GasVapor,ET Servicios (Mj)_GasVapor,Tot_Vapor_L3_L4_GasVapor,VAPOR DE LINEA 1 Y 2 KG_GasVapor,VAPOR DE LINEA 4 KG_GasVapor,Vapor_L5 (KG)_GasVapor,Tot_Vapor_CIP_Bodega_GasVapor,Vapor L3_GasVapor,Tot Vap Paste L3 / Hora_GasVapor,Tot Vap Lav L3 / Hora_GasVapor,Medicion Gas Planta (M3)_GasVapor,Vapor _Vapor_L5 (KG)_GasVapor,HORA_Agua,Agua Planta (Hl)_Agua,Agua Elaboracion (Hl)_Agua,Agua Bodega (Hl)_Agua,Agua Cocina (Hl)_Agua,Agua Dilucion (Hl)_Agua,Agua Envasado (Hl)_Agua,Agua Servicios (Hl)_Agua,Planta de agua (Hl)_Agua,Produccion (Hl)_Agua,Red L1 y L2_Agua,FC L1 y L2_Agua,FC Lavadora L2_Agua,Red L3_Agua,FC Lavadora L3_Agua,Red Paste L4_Agua,FC Barriles_Agua,Agua Paste L3_Agua,Agua Lavadora L3_Agua,Agua Cond Evaporativos_Agua,Agua Calderas_Agua,Agua Efluentes_Agua,Agua CO2_Agua
2022-11-29,02:00:00,4569.92,378.0,282.0,135.0,1045.0,59.42,454.0,591.0,3063.0,2236.0,504.0,43.0,85.0,1936.0,107.0,19.0,389.0,83.9200000000001,4699.0,02:00:00,590.0,1062.0,602.5,0.0,143.0,0.0,0.0,143.0,0.0,0.0,590.0,,,,,,02:00:00,2.67343664755854,63962.640152,6874.31,5840.0,16016.63,1034.31,18378.0322806782,42819.4456123856,2765.16225893628,15553.63,13.0,3950.19,450.0,1034.31,11603.44,0.0,5023.97,1760.38,,02:00:00,2377.1,815.0,42.0,773.0,0.0,869.4,692.7,3165.0,1684.4,0.0,0.0,0.0,11.9,9.04,66.0,0.0,0.0,3.93,84.0,0.0,0.1,2.9
2022-11-30,10:00:00,18494.56,1476.0,1426.0,188.0,7115.0,1091.56,3148.0,3496.0,9150.0,5419.0,2343.0,141.0,439.0,4232.0,563.0,104.0,1480.0,753.560000000001,19170.0,10:00:00,0.0,0.0,2065.0,2023.0,4130.0,244.0,1770.0,2116.0,0.0,0.0,0.0,,,,,,10:00:00,2.87882226447174,194785.490224,8223.19,2280.0,53495.14,5943.19,23673.1024569814,154003.000073033,17109.3876939858,50172.64,1120.0,24887.13,2202.5,5943.19,25285.51,0.0,2833.77,5201.81,,10:00:00,10546.1,1647.0,1129.0,518.0,630.0,6710.6,2188.5,17092.0,8357.6,0.0,50.3,0.0,195.3,88.46,333.9,3.1,0.0,20.14,183.0,0.0,0.8,15.1
2022-12-01,14:00:00,35390.3,3612.0,2836.0,1033.0,9597.0,2027.8,3715.0,4898.0,19795.0,13081.0,4005.0,215.0,534.0,11014.0,795.0,236.0,3240.0,2386.3,36302.0,14:00:00,3633.0,6132.0,5460.0,4150.0,4788.0,498.0,1137.0,3153.0,0.0,5.0,3633.0,,,,,,14:00:00,2.98832654565962,299918.3136,41281.13,35950.0,53751.04,5331.13,123361.496613826,160625.659688812,15931.1572973624,48794.98,1847.0,18448.97,3109.06,5331.13,30346.01,0.0,2586.46,8037.75,,14:00:00,17020.1,8402.0,3022.0,5380.0,1182.0,5435.9,3182.2,21615.8,13837.9,6.7,105.6,0.0,316.1,32.09,65.0,18.1,0.0,17.68,391.0,0.0,3.0,33.0
2022-12-02,19:00:00,44318.33,3265.0,3327.0,241.0,14730.0,3442.33,6032.0,6731.0,23147.0,15619.0,4164.0,236.0,697.0,12928.0,1079.0,347.0,4441.0,3176.33,45528.0,19:00:00,0.0,0.0,4459.0,4935.0,8918.0,794.0,3609.0,4515.0,0.0,0.0,0.0,,,,,,19:00:00,3.37006001037009,324588.745324,8427.13,3670.0,83131.16,4757.13,28399.9338151901,280156.997931678,16031.8135771319,76577.16,2467.0,27137.41,4087.0,4757.13,49439.75,0.0,2337.94000000001,8630.81,,19:00:00,18871.1,3878.0,3877.0,1.0,1788.0,9285.3,5707.8,27768.6,13163.3,173.9,116.9,0.0,395.2,93.13,126.7,22.7,0.0,16.18,517.0,0.0,10.9,42.3
2022-12-03,16:00:00,28210.24,3243.0,3319.0,445.0,3693.0,367.24,1060.0,2633.0,19619.0,14088.0,3078.0,160.0,596.0,11833.0,922.0,298.0,3364.0,1655.24,29116.0,16:00:00,0.0,0.0,702.5,4524.0,1405.0,0.0,0.0,1405.0,0.0,3.0,0.0,,,,,,16:00:00,3.26168255064889,192203.613924,29567.72,19300.0,19092.31,10267.72,96440.5163864721,62273.0543785793,33490.0431589486,15618.31,1.0,8399.28,3473.0,10267.72,7219.03,0.0,112.469999999999,5162.31,,16:00:00,13673.7,8119.0,6581.0,1538.0,1937.0,999.0,4555.7,13860.8,9118.0,6.1,0.0,0.0,31.9,0.0,61.9,0.0,0.0,0.0,428.0,0.0,1.4,50.8
2022-12-04,17:00:00,27825.71,3933.0,3336.0,1223.0,294.0,434.21,285.0,0.0,21935.0,15463.0,3372.0,162.0,571.0,13043.0,916.0,317.0,4149.0,1663.71,28630.0,17:00:00,4147.0,6821.72,3410.86,5172.0,0.0,0.0,0.0,0.0,0.0,7.0,4147.0,,,,,,17:00:00,3.58816414809171,179337.807624,39961.16,35650.0,5708.06,4311.16,143387.201628157,20481.4562471564,15469.1497486871,1912.5,4.0,0.0,3791.56,4311.16,1912.5,0.0,112.5,4775.31,,17:00:00,15203.8,9564.0,3909.0,5655.0,888.0,167.0,5472.8,14414.4,9731.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,4.4,1.7,41.6
2022-12-05,20:00:00,41052.12,4078.0,3291.0,1180.0,9084.0,3566.12,486.0,6827.0,24635.0,17188.0,4451.0,316.0,657.0,14274.0,1079.0,382.0,4224.0,3255.12,42344.0,20:00:00,3084.0,4040.04,5242.02,5378.0,6444.0,1878.0,0.0,4566.0,0.0,9.0,3084.0,,,,,,20:00:00,4.18284821050541,379129.178952,43934.53,36120.0,38889.94,7814.53,183771.470189896,162670.715935663,32686.9928264409,30974.56,3555.0,30394.09,4360.38,7814.53,580.470000000001,0.0,59.0699999999997,10544.88,,20:00:00,16358.9,7812.0,3095.0,4717.0,1063.0,2728.0,5818.9,18305.7,10540.0,35.0,86.6,0.0,3.7,0.0,134.3,13.2,0.0,0.0,540.0,36.1,10.1,46.3
2022-12-06,06:00:00,13391.46,1555.0,1236.0,446.0,2294.0,314.96,161.0,2089.0,8821.0,6248.0,1402.0,80.0,213.0,5385.0,342.0,118.0,1431.0,721.459999999999,13727.0,06:00:00,1378.0,1929.2,1669.6,2129.0,1410.0,25.0,0.0,1385.0,0.0,3.0,1378.0,,,,,,06:00:00,2.61799373575661,102930.298352,19574.66,14670.0,14837.16,4904.66,51246.3372595655,38843.5919364185,12840.369156016,13271.16,216.0,12612.31,1350.0,4904.66,658.85,0.0,102.01,2753.38,,06:00:00,6704.0,3559.0,1519.0,2040.0,495.0,1177.0,1968.0,7525.1,4736.0,0.0,18.1,0.0,0.0,0.0,99.3,0.3,0.0,0.0,235.0,11.7,0.0,13.7
2022-12-07,21:00:00,46476.47,4561.0,2843.0,1262.0,6076.0,3869.47,618.0,3587.0,28410.0,18443.0,5177.0,290.0,787.0,15437.0,1136.0,307.0,5494.0,7429.47,47861.0,21:00:00,6244.0,11239.2,8915.6,2581.0,6592.0,1927.0,0.0,4665.0,0.0,8.0,6244.0,,,,,,21:00:00,3.91125328406355,383733.6855,57644.91,52470.0,35290.34,5174.91,225463.843547048,138029.458220719,20240.3837322333,32447.34,2843.0,31791.19,0.0,5174.91,656.150000000002,0.0,37.3400000000002,10230.0,,21:00:00,20535.7,10604.0,2258.0,8346.0,911.0,4382.0,5549.7,23857.3,14986.0,121.9,139.3,0.0,9.9,0.0,159.5,7.6,0.0,0.0,905.0,49.1,13.0,52.7
2022-12-08,19:00:00,42838.77,3948.0,2812.0,271.0,2557.0,3765.77,587.0,0.0,26655.0,19319.0,3706.0,196.0,709.0,16649.0,894.0,143.0,4714.0,9678.77,44180.0,19:00:00,0.0,0.0,2859.5,5348.0,5719.0,1082.0,0.0,4637.0,0.0,0.0,0.0,,,,,,19:00:00,4.79832394121039,247989.856924,11178.72,1530.0,30855.16,9648.72,53639.1198080874,148053.052937877,46297.6841780355,28754.16,2101.0,28141.81,0.0,9648.72,612.349999999999,0.0,70.1299999999974,6569.81,,19:00:00,13295.9,4495.0,4494.0,1.0,1889.0,3287.0,5513.9,16133.4,7782.0,109.3,83.4,0.0,21.3,0.0,103.9,10.8,0.0,0.0,955.0,42.6,1.4,45.6
2022-12-09,16:00:00,33197.58,2787.0,2102.0,196.0,3311.0,2806.58,475.0,1354.0,20543.0,14656.0,2995.0,162.0,614.0,12405.0,767.0,121.0,3534.0,6556.58,34251.0,16:00:00,0.0,0.0,2415.5,4643.0,4831.0,728.0,0.0,4103.0,0.0,0.0,0.0,,,,,,16:00:00,4.40344683855205,200744.906924,8247.75,720.0,29812.63,7527.75,36318.5286626677,131278.331322422,33148.0469389102,28334.63,1478.0,27023.13,0.0,7527.75,1311.5,0.0,167.879999999997,5311.06,,16:00:00,9529.3,1795.0,1795.0,0.0,2.0,2798.0,4936.3,12147.8,4593.0,54.2,46.9,0.0,24.8,0.0,141.6,12.3,0.0,0.0,737.0,31.2,1.9,43.1
2022-12-10,23:00:00,30963.85,3939.0,4267.0,255.0,2928.0,370.35,473.0,2455.0,22535.0,16344.0,3815.0,163.0,804.0,13210.0,1014.0,163.0,3383.0,1561.85,32227.0,23:00:00,0.0,0.0,529.5,2338.0,1059.0,0.0,0.0,1059.0,0.0,0.0,0.0,,,,,,23:00:00,3.06562859150142,170266.728724,24899.56,12600.0,18341.44,12299.56,76332.8030518051,56228.0428733078,37705.8827988872,18303.44,38.0,12324.6,0.0,12299.56,5978.84,0.0,0.0,4553.06,,23:00:00,10844.2,4448.0,4030.0,418.0,1061.0,1937.0,4459.2,12336.4,6385.0,0.0,0.0,0.0,1.1,0.0,186.5,6.1,0.0,0.0,802.0,40.8,0.4,72.9
2022-12-11,21:00:00,18900.69,3042.0,3653.0,189.0,248.0,479.69,294.0,0.0,14059.0,9712.0,2948.0,162.0,714.0,6872.0,904.0,152.0,2563.0,1551.69,19949.0,21:00:00,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21:00:00,6.48435314964562,140234.252452,12342.78,3060.0,1.0,9282.78,80034.944368383,6.48435314964562,60192.8237304674,0.0,1.0,0.0,0.0,9282.78,0.0,0.0,0.0,3863.63,,21:00:00,8214.1,4262.0,3498.0,764.0,505.0,55.0,3897.1,7842.9,4317.0,0.2,0.0,0.0,0.1,0.0,0.1,5.1,0.0,0.0,600.0,23.6,2.9,62.2
2022-12-12,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,11:00:00,18404.51,2225.0,1436.0,983.0,4723.0,1428.51,365.0,3653.0,9950.0,8626.0,2726.0,184.0,473.0,6985.0,685.0,167.0,-695.0,1506.51,19183.0,11:00:00,3119.0,5193.3,3799.65,1379.0,2406.0,309.0,0.0,2097.0,0.0,4.0,3119.0,,,,,,11:00:00,2.71310936970992,225020.7331,48963.72,38630.0,23640.88,10333.72,132843.927507853,64140.293036188,28036.5125559588,22336.88,1304.0,21397.84,0.0,10333.72,939.040000000001,0.0,121.120000000003,6036.5,,11:00:00,11832.9,5656.0,1551.0,4105.0,121.0,2474.0,3702.9,13741.3,8130.0,0.0,65.1,0.0,0.8,0.0,169.1,12.4,0.0,0.0,308.0,0.0,1.9,24.8
2022-12-14,23:00:00,42237.41,4771.0,3902.0,1446.0,10189.0,3677.41,558.0,7802.0,23516.0,15749.0,5586.0,350.0,875.0,12353.0,1242.0,291.0,3688.0,3761.41,44116.0,23:00:00,3189.0,4177.59,4856.295,0.0,5535.0,489.0,0.0,5046.0,0.0,10.0,3189.0,,,,,,23:00:00,3.17328979076631,416014.705752,71839.69,61980.0,49399.49,9859.69,227968.154848817,156758.897286063,31287.6536171207,41803.11,3169.0,40650.85,4427.38,9859.69,1152.26,0.0,113.970000000001,11599.38,,23:00:00,19359.2,8687.9,3252.0,5435.9,0.0,3618.0,7053.3,22108.41,12305.9,0.0,103.4,0.0,3.6,0.0,236.2,18.6,0.0,0.0,486.0,0.0,4.0,50.7
2022-12-15,01:00:00,1554.65,200.0,107.0,105.0,375.0,33.15,24.0,351.0,889.0,550.0,222.0,15.0,38.0,402.0,60.0,19.0,163.0,90.6500000000001,1613.0,01:00:00,293.0,293.0,271.0,0.0,249.0,0.0,0.0,249.0,0.0,1.0,293.0,,,,,,01:00:00,2.90070320719438,16459.8373,3450.91,3260.0,2032.61,190.91,10010.0657047392,5895.99834597537,553.773249285479,1820.11,0.0,1722.89,212.5,190.91,97.2199999999998,0.0,97.2199999999998,440.75,,01:00:00,945.9,574.0,34.0,540.0,0.0,97.0,274.9,985.5,671.0,0.0,0.0,0.0,0.0,0.0,9.6,0.1,0.0,0.0,17.0,0.0,0.1,2.5
2022-12-16,23:59:00,40146.49,5378.0,5573.0,536.0,2089.0,3716.99,449.0,0.0,28795.0,20953.0,5000.0,240.0,908.0,17561.0,1131.0,167.0,4549.0,3884.49,41764.0,23:59:00,1720.0,2872.56,1938.28,7488.0,1004.0,598.0,0.0,0.0,406.0,2.0,1720.0,,,,,,23:59:00,5.04016180241456,272698.962352,25052.94,5780.0,9779.32,19272.94,126270.871226184,49289.3551175887,97138.7360082276,1482.26,3381.0,0.0,4916.06,19272.94,1482.26,0.0,55.3,7237.13,,23:59:00,18037.9,8121.0,6384.0,1737.0,3269.0,2744.0,7172.9,19969.8,10865.0,41.7,143.4,0.0,3.5,0.0,6.6,79.2,0.0,0.0,637.0,0.1,11.5,39.2
2022-12-17,23:59:00,30493.63,4948.0,5268.0,407.0,404.0,544.13,436.0,0.0,23057.0,17750.0,3180.0,190.0,820.0,14585.0,1006.0,145.0,3127.0,2084.63,31839.0,23:59:00,0.0,0.0,0.0,6696.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,23:59:00,4.56934501690038,172211.713976,20096.5,9250.0,6745.49,10846.5,91827.8421321386,30822.4711180514,49561.40072581,1349.18,5.0,0.0,5391.31,10846.5,1349.18,0.0,55.29,4607.44,,23:59:00,11646.8,5043.9,4328.0,715.9,2391.0,12.0,6590.9,11154.41,5055.9,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,459.0,0.0,4.3,50.1
2022-12-18,21:00:00,21922.16,2960.0,3397.0,179.0,332.0,426.16,363.0,0.0,16998.0,11597.0,2740.0,145.0,686.0,9837.0,859.0,128.0,2316.0,1632.16,23059.0,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21:00:00,4.07078030535476,113833.4279,11401.25,720.0,5881.04,10681.25,46411.9839564259,23940.4218070036,43481.0221365705,1181.23,5.0,0.0,4694.81,10681.25,1181.23,0.0,56.23,3042.25,,21:00:00,4794.0,2063.0,1811.0,252.0,0.0,9.0,2722.0,4596.7,2072.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,296.0,0.0,2.5,32.8
2022-12-19,02:00:00,1859.27,241.0,268.0,20.0,36.0,41.77,35.0,0.0,1448.0,838.0,255.0,17.0,74.0,810.0,91.0,12.0,228.0,134.27,1983.0,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,02:00:00,2.5250791254096,13462.2321,2393.88,20.0,563.65,2373.88,6044.73641673554,1423.26084903712,5994.23483422734,112.52,0.0,0.0,451.13,2373.88,112.52,0.0,56.27,357.75,,02:00:00,563.2,429.0,429.0,0.0,0.0,1.0,133.2,521.3,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.0,0.0,0.1,2.9
2022-12-20,19:00:00,14864.6,1448.0,1712.0,142.0,297.0,912.1,308.0,0.0,11440.0,8556.0,2336.0,129.0,598.0,6092.0,753.0,115.0,1922.0,1679.6,15918.0,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19:00:00,9.07877965304223,86135.920624,2145.25,140.0,5337.11,2005.25,19476.2520506889,48454.4456740482,18205.2228992629,1069.11,1.0,0.0,4267.0,2005.25,1069.11,0.0,56.2499999999999,2339.06,,19:00:00,3920.3,1061.0,1057.0,4.0,0.0,389.0,2470.3,4203.2,1450.0,38.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,179.0,0.7,0.2,79.1
2022-12-21,06:00:00,6188.95,425.0,439.0,51.0,2047.0,256.95,107.0,1939.0,3215.0,2194.0,838.0,64.0,213.0,1364.0,268.0,38.0,643.0,501.95,6605.0,06:00:00,0.0,0.0,687.5,0.0,1375.0,26.0,0.0,1349.0,0.0,0.0,0.0,,,,,,06:00:00,3.88415103638292,67385.3595,2532.06,100.0,12384.68,2432.06,9834.90347318374,48103.9676572708,9446.48836954544,10667.62,370.0,10227.64,1347.06,2432.06,439.980000000001,0.0,1.07000000000153,1935.0,,06:00:00,2060.1,401.0,401.0,0.0,0.0,1030.0,629.1,3050.0,1431.0,19.0,7.8,0.0,0.0,0.0,75.4,0.8,0.0,0.0,40.0,0.0,6.6,8.2
2022-12-22,15:00:00,21507.28,2021.0,1964.0,393.0,6867.0,2264.78,656.0,5056.0,10557.0,6583.0,2950.0,168.0,593.0,4471.0,766.0,119.0,2123.0,2062.28,22838.0,15:00:00,0.0,0.0,2468.5,0.0,4937.0,1394.0,0.0,3543.0,0.0,1.0,0.0,,,,,,15:00:00,3.70815558184973,208749.468952,18510.81,9230.0,28503.07,9280.81,68640.9634260597,105693.818120354,34414.6874055868,23084.07,2142.0,22546.77,3277.0,9280.81,537.299999999999,0.0,62.5499999999993,5629.88,,15:00:00,8730.9,2565.0,1893.0,672.0,0.0,2869.0,3296.9,11343.4,5434.0,113.2,90.2,0.0,1.7,0.3,74.6,6.9,0.0,0.1,253.0,0.3,3.1,22.4
2022-12-23,23:00:00,47215.26,4585.0,3028.0,2006.0,10567.0,3421.26,1454.0,7641.0,28291.0,19522.0,6031.0,509.0,960.0,15980.0,1348.0,319.0,4247.0,3772.26,49171.0,23:00:00,6101.0,10243.61,8550.305,7134.0,6857.0,1770.0,0.0,5087.0,0.0,12.0,6101.0,,,,,,23:00:00,2.69973584825395,521915.309952,105226.88,86860.0,69727.12,18366.88,284084.780135917,188244.805459505,49585.7243565785,61624.31,2979.0,37677.31,5123.81,18366.88,23947.0,0.0,36.4100000000035,14073.63,,23:00:00,25929.9,14655.0,6181.0,8474.0,2268.0,7313.9,3961.0,31778.3,21968.9,208.5,131.8,0.0,207.0,5.99,167.6,10.5,0.0,0.0,662.0,0.0,8.6,32.7
2022-12-24,05:00:00,7299.06,813.0,775.0,210.0,494.0,94.06,145.0,349.0,5557.0,3883.0,1060.0,58.0,193.0,3132.0,305.0,101.0,936.0,435.06,7636.0,05:00:00,490.0,641.9,320.95,1793.0,0.0,0.0,0.0,0.0,0.0,2.0,490.0,,,,,,05:00:00,3.14598753902456,73954.711052,18006.25,13890.0,1385.13,4116.25,56647.4381245611,4357.6017199291,12949.6712075099,281.25,1.0,0.0,1102.88,4116.25,281.25,0.0,56.25,1961.38,,05:00:00,4187.2,2356.0,1539.0,817.0,698.0,162.0,1669.2,4113.6,2518.0,0.0,0.0,0.0,0.0,0.0,14.9,1.3,0.0,0.0,133.0,0.0,0.1,5.6
2022-12-25,16:00:00,18828.07,2595.0,2172.0,1011.0,290.0,294.07,360.0,0.0,14881.0,10077.0,3175.0,156.0,540.0,7828.0,797.0,228.0,2462.0,1062.07,19671.0,16:00:00,3153.0,3844.03,1922.015,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3153.0,,,,,,16:00:00,3.01838921535566,193693.778752,53862.69,48050.0,4495.86,5812.69,162578.562606045,13570.2553377489,17544.9608082057,899.98,5.0,0.0,3590.88,5812.69,899.98,0.0,56.25,5128.13,,16:00:00,8446.0,5671.0,929.0,4742.0,0.0,22.0,2753.0,7900.9,5693.0,0.0,0.0,0.0,0.1,0.0,0.0,2.1,0.0,0.0,375.0,0.0,0.1,49.7
2022-12-26,18:00:00,28312.27,2229.0,2236.0,317.0,5081.0,2593.77,3526.0,520.0,18362.0,12269.0,3591.0,219.0,713.0,9690.0,877.0,125.0,3341.0,2640.27,29608.0,18:00:00,0.0,0.0,811.5,0.0,1623.0,1407.0,216.0,0.0,0.0,1.0,0.0,,,,,,18:00:00,3.93660028120573,273624.543124,18733.88,5920.0,37960.07,12813.88,73747.7972760744,149433.622236589,50443.1236113365,31499.88,2563.0,4002.44,3897.19,12813.88,27497.44,50.3,1735.81,7375.31,,18:00:00,12488.8,2509.9,2094.0,415.9,0.0,5393.7,4585.2,17631.51,7903.6,144.7,113.3,0.0,216.6,23.87,28.1,12.8,6.61000000000001,3.93000000000001,449.0,0.0,14.1,62.0
2022-12-27,16:00:00,19717.75,1502.0,1498.0,200.0,5090.0,2225.25,4077.0,327.0,10863.0,9061.0,3277.0,171.0,527.0,6826.0,662.0,102.0,-452.0,2262.75,20799.0,16:00:00,0.0,0.0,965.0,0.0,1930.0,306.0,1458.0,0.0,166.0,0.0,0.0,,,,,,16:00:00,4.36213848741945,233449.219752,6357.25,120.0,40922.65,6237.25,27731.2048991473,178510.266572196,27207.748280657,35321.59,2394.0,0.0,3207.06,6237.25,35321.59,91.9,2289.85,6214.38,,16:00:00,9914.1,830.0,830.0,0.0,0.0,4831.9,4252.2,14663.0,5661.9,0.0,69.3,0.0,303.0,77.09,0.7,33.1,1.00999999999999,13.79,340.0,0.0,7.2,15.6
2022-12-28,19:00:00,21418.0,3442.0,2599.0,1238.0,7497.0,3251.5,5409.0,396.0,7789.0,11751.0,4815.0,340.0,522.0,10039.0,705.0,136.0,-8443.0,2690.0,22776.0,19:00:00,2776.0,4677.3,4252.15,2783.0,3827.0,730.0,2959.0,0.0,138.0,6.0,2776.0,,,,,,19:00:00,3.10088526517617,404478.543724,60362.31,50690.0,60405.08,9672.31,187176.597650996,187309.222513788,29992.7235592161,52914.75,3155.0,0.0,4335.33,9672.31,52914.75,341.4,2665.44,10875.56,,19:00:00,20857.8,8405.0,3402.0,5003.0,651.0,7748.5,4704.3,27765.8,16153.5,67.7,149.6,0.0,388.7,140.05,2.0,26.8,1.08,19.32,569.0,0.0,8.2,20.7
2022-12-29,03:00:00,2148.34,420.0,410.0,92.0,780.0,72.84,711.0,0.0,733.0,1137.0,765.0,35.0,85.0,1035.0,131.0,38.0,-1285.0,215.34,2336.0,03:00:00,576.0,1036.8,616.4,939.0,196.0,0.0,196.0,0.0,0.0,0.0,576.0,,,,,,03:00:00,3.55255244018253,37632.401152,2600.0,1320.0,6713.06,1280.0,9236.63634447459,23848.4976840918,4547.26712343364,6271.63,0.0,0.0,441.43,1280.0,6271.63,142.5,1666.22,1005.38,,03:00:00,2330.9,1419.0,226.0,1193.0,49.0,666.5,245.4,2855.5,2085.5,0.0,0.0,0.0,56.2,9.85,0.1,0.5,20.43,0.199999999999999,69.0,0.0,1.5,3.2
2022-12-30,12:00:00,12492.42,2771.0,1553.0,1364.0,4129.0,1631.42,3082.0,264.0,3924.0,9824.0,3087.0,35.0,72.0,8969.0,167.0,53.0,-8508.0,1668.42,12968.0,12:00:00,4009.0,7216.2,4662.1,4441.0,2108.0,332.0,1662.0,0.0,114.0,8.0,4009.0,,,,,,12:00:00,2.92103149942668,265142.496568,53478.69,49130.0,32942.78,4348.69,156212.938038075,96226.8980586834,12702.6604712418,29503.13,1714.0,0.0,1725.65,4348.69,29503.13,195.2,2245.93,7132.67,,12:00:00,15146.2,8171.0,2481.0,5690.0,1520.0,4529.9,2445.3,18859.0,12700.9,117.9,70.5,0.0,199.1,51.59,0.4,13.5,7.57,13.57,306.0,0.0,3.2,8.9
2023-01-01,17:00:00,11410.15,1568.0,1851.0,271.0,2629.0,-44.85,2411.0,0.0,5955.0,8467.0,3251.0,153.0,507.0,6411.0,617.0,71.0,-4700.0,1258.15,12371.0,17:00:00,570.0,1026.0,920.0,2128.0,814.0,0.0,814.0,0.0,0.0,0.0,570.0,,,,,,17:00:00,4.07995677985527,170159.493452,10130.2,2380.0,23825.8,7750.2,41330.7781712899,97208.2342454758,31620.4810352343,21136.38,3.0,0.0,2686.42,7750.2,21136.38,0.0,112.540000000001,4517.38,,17:00:00,9111.7,3683.0,2434.0,1249.0,697.0,2925.8,2502.9,11669.2,6608.8,23.1,0.0,0.0,243.8,24.98,0.6,0.1,0.0,0.0,420.0,0.0,1.3,13.8
2023-01-02,03:00:00,2103.84,235.0,288.0,39.0,75.0,-5.16,66.0,0.0,1613.0,846.0,363.0,20.0,87.0,808.0,101.0,9.0,299.0,180.84,2267.0,03:00:00,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,03:00:00,9.82562500499301,14267.102276,439.21,10.0,583.61,429.21,4315.51275844298,5734.33300916397,4217.25650839305,89.53,2.0,0.0,492.08,429.21,89.53,0.0,0.0,385.69,,03:00:00,485.7,127.0,127.0,0.0,0.0,0.0,358.7,473.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.1,2.2
